A_WEBC_URL	STATE	ICS_SCC	ICS_LOBS
2015/I_HB_2452.html	IL	800-Legal procedure / proceedings	
2015/I_HB_2452.html	IL	720-Information practices	
2015/I_HB_2452.html	IL	840-Government agencies	
2015/I_HB_2452.html	IL	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_2454.html	WV	800-Legal procedure / proceedings	
2015/I_HB_2454.html	WV	125-Professional liability insurance / insurers	Commercial P&C
2015/I_HB_2454.html	WV	960-Federal Law citations	
2015/I_HB_2456.html	TX	010-All/unspecified lines	Commercial P&C
2015/I_HB_2456.html	TX	840-Government agencies	
2015/I_HB_2456.html	TX	800-Legal procedure / proceedings	
2015/I_HB_2456.html	TX	580-Fees and taxes	Personal P&C
2015/I_HB_2456.html	TX	560-Finance and investments	Life
2015/I_HB_2456.html	TX	360-Filing and reporting requirements	Health
2015/I_HB_2457.html	IL	580-Fees and taxes	Health
2015/I_HB_2457.html	IL	010-All/unspecified lines	Commercial P&C
2015/I_HB_2457.html	IL	840-Government agencies	Life
2015/I_HB_2457.html	MA	580-Fees and taxes	Life
2015/I_HB_2457.html	MA	500-Corporate organization and governance	Health
2015/I_HB_2457.html	MA	010-All/unspecified lines	Commercial P&C
2015/I_HB_2458.html	MA	580-Fees and taxes	Health
2015/I_HB_2458.html	MA	010-All/unspecified lines	Commercial P&C
2015/I_HB_246.html	AL	960-Federal Law citations	
2015/I_HB_246.html	AL	840-Government agencies	
2015/I_HB_246.html	AL	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_246.html	AL	125-Professional liability insurance / insurers	Commercial P&C
2015/I_HB_246.html	AL	120-Casualty and liability insurance / insurers	
2015/I_HB_2461.html	WV	800-Legal procedure / proceedings	Life
2015/I_HB_2461.html	WV	600-Financial impairment	Health
2015/I_HB_2461.html	WV	010-All/unspecified lines	Commercial P&C
2015/I_HB_2462.html	US	960-Federal Law citations	
2015/I_HB_2462.html	US	065-Health service corporations	
2015/I_HB_2462.html	US	080-Group insurance (all lines)	
2015/I_HB_2462.html	US	300-The policy	
2015/I_HB_2462.html	US	060-Health insurance / insurers	Health
2015/I_HB_2462.html	US	840-Government agencies	
2015/I_HB_2462.html	US	700-Trade practices	
2015/I_HB_2463.html	WV	960-Federal Law citations	
2015/I_HB_2463.html	WV	580-Fees and taxes	Life
2015/I_HB_2463.html	WV	560-Finance and investments	Health
2015/I_HB_2463.html	WV	010-All/unspecified lines	Commercial P&C
2015/I_HB_2463.html	WV	840-Government agencies	Personal P&C
2015/I_HB_2465.html	IL	060-Health insurance / insurers	Health
2015/I_HB_2465.html	IL	065-Health service corporations	
2015/I_HB_2465.html	IL	840-Government agencies	
2015/I_HB_2465.html	IL	320-Mandated health benefits	
2015/I_HB_2465.html	IL	300-The policy	
2015/I_HB_2465.html	IL	080-Group insurance (all lines)	
2015/I_HB_2466.html	OR	060-Health insurance / insurers	Health
2015/I_HB_2466.html	TX	840-Government agencies	
2015/I_HB_2466.html	OR	080-Group insurance (all lines)	
2015/I_HB_2466.html	OR	300-The policy	
2015/I_HB_2466.html	OR	360-Filing and reporting requirements	
2015/I_HB_2466.html	OR	400-Insurance representatives	
2015/I_HB_2466.html	OR	600-Financial impairment	
2015/I_HB_2466.html	OR	700-Trade practices	
2015/I_HB_2466.html	OR	720-Information practices	
2015/I_HB_2466.html	OR	840-Government agencies	
2015/I_HB_2466.html	OR	960-Federal Law citations	
2015/I_HB_2466.html	TX	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_2466.html	TX	720-Information practices	
2015/I_HB_2466.html	TX	560-Finance and investments	
2015/I_HB_2466.html	TX	360-Filing and reporting requirements	
2015/I_HB_2466.html	TX	300-The policy	
2015/I_HB_2466.html	OR	065-Health service corporations	
2015/I_HB_2467.html	TX	060-Health insurance / insurers	Life
2015/I_HB_2467.html	TX	065-Health service corporations	
2015/I_HB_2467.html	TX	080-Group insurance (all lines)	
2015/I_HB_2467.html	IL	010-All/unspecified lines	Commercial P&C
2015/I_HB_2467.html	IL	560-Finance and investments	Health
2015/I_HB_2467.html	IL	580-Fees and taxes	Life
2015/I_HB_2467.html	TX	300-The policy	
2015/I_HB_2467.html	TX	580-Fees and taxes	
2015/I_HB_2467.html	TX	960-Federal Law citations	
2015/I_HB_2467.html	OR	040-Annuities	Life
2015/I_HB_2467.html	OR	300-The policy	
2015/I_HB_2467.html	OR	580-Fees and taxes	
2015/I_HB_2467.html	OR	800-Legal procedure / proceedings	
2015/I_HB_2467.html	OR	840-Government agencies	
2015/I_HB_2467.html	TX	020-Life insurance / insurers	Health
2015/I_HB_2468.html	OR	940-Model Laws	
2015/I_HB_2468.html	OR	840-Government agencies	
2015/I_HB_2468.html	OR	800-Legal procedure / proceedings	
2015/I_HB_2468.html	OR	720-Information practices	
2015/I_HB_2468.html	OR	700-Trade practices	
2015/I_HB_2468.html	OR	960-Federal Law citations	
2015/I_HB_2468.html	OR	300-The policy	
2015/I_HB_2468.html	OR	080-Group insurance (all lines)	
2015/I_HB_2468.html	OR	065-Health service corporations	
2015/I_HB_2468.html	OR	060-Health insurance / insurers	Health
2015/I_HB_2468.html	OR	360-Filing and reporting requirements	
2015/I_HB_2469.html	OR	840-Government agencies	
2015/I_HB_2469.html	OR	800-Legal procedure / proceedings	
2015/I_HB_2469.html	OR	720-Information practices	
2015/I_HB_2469.html	OR	700-Trade practices	
2015/I_HB_2469.html	OR	560-Finance and investments	
2015/I_HB_2469.html	OR	520-Acquisition of control	
2015/I_HB_2469.html	OR	360-Filing and reporting requirements	
2015/I_HB_2469.html	OR	300-The policy	
2015/I_HB_2469.html	OR	080-Group insurance (all lines)	
2015/I_HB_2469.html	OR	040-Annuities	Personal P&C
2015/I_HB_2469.html	OR	020-Life insurance / insurers	Life
2015/I_HB_2469.html	OR	004-Duedates	Commercial P&C
2015/I_HB_2469.html	OR	010-All/unspecified lines	Health
2015/I_HB_247.html	FL	840-Government agencies	
2015/I_HB_247.html	FL	300-The policy	
2015/I_HB_247.html	FL	080-Group insurance (all lines)	
2015/I_HB_247.html	FL	065-Health service corporations	
2015/I_HB_247.html	FL	060-Health insurance / insurers	Health
2015/I_HB_247.html	FL	960-Federal Law citations	
2015/I_HB_2473.html	IL	840-Government agencies	
2015/I_HB_2473.html	IL	800-Legal procedure / proceedings	
2015/I_HB_2473.html	IL	720-Information practices	Personal P&C
2015/I_HB_2473.html	IL	360-Filing and reporting requirements	Life
2015/I_HB_2473.html	IL	010-All/unspecified lines	Commercial P&C
2015/I_HB_2473.html	IL	300-The policy	Health
2015/I_HB_2476.html	US	960-Federal Law citations	
2015/I_HB_2476.html	US	840-Government agencies	
2015/I_HB_2476.html	US	300-The policy	
2015/I_HB_2476.html	US	080-Group insurance (all lines)	
2015/I_HB_2476.html	US	065-Health service corporations	
2015/I_HB_2476.html	US	060-Health insurance / insurers	Health
2015/I_HB_2477.html	US	840-Government agencies	
2015/I_HB_2477.html	US	960-Federal Law citations	
2015/I_HB_2477.html	US	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_2477.html	US	720-Information practices	Life
2015/I_HB_2477.html	US	560-Finance and investments	Health
2015/I_HB_2477.html	US	010-All/unspecified lines	Commercial P&C
2015/I_HB_2478.html	OR	010-All/unspecified lines	Commercial P&C
2015/I_HB_2478.html	IL	760-Premium rates / rating organizations	
2015/I_HB_2478.html	IL	840-Government agencies	
2015/I_HB_2478.html	IL	001-Technical corrections	Health
2015/I_HB_2478.html	IL	320-Mandated health benefits	
2015/I_HB_2478.html	OR	020-Life insurance / insurers	Health
2015/I_HB_2478.html	OR	060-Health insurance / insurers	Life
2015/I_HB_2478.html	OR	065-Health service corporations	Personal P&C
2015/I_HB_2478.html	OR	080-Group insurance (all lines)	
2015/I_HB_2478.html	OR	140-Automobile insurance / insurers	
2015/I_HB_2478.html	OR	160-Workers compensation insurance / insurers	
2015/I_HB_2478.html	OR	300-The policy	
2015/I_HB_2478.html	OR	800-Legal procedure / proceedings	
2015/I_HB_2478.html	OR	840-Government agencies	
2015/I_HB_2478.html	OR	540-Securities	
2015/I_HB_2478.html	OR	580-Fees and taxes	
2015/I_HB_2478.html	IL	300-The policy	
2015/I_HB_2478.html	IL	290-Self insurance / insurers	
2015/I_HB_2478.html	IL	080-Group insurance (all lines)	
2015/I_HB_2478.html	IL	065-Health service corporations	
2015/I_HB_2478.html	IL	060-Health insurance / insurers	
2015/I_HB_2479.html	IL	001-Technical corrections	Commercial P&C
2015/I_HB_2479.html	IL	160-Workers compensation insurance / insurers	
2015/I_HB_2479.html	IL	290-Self insurance / insurers	
2015/I_HB_2479.html	IL	840-Government agencies	
2015/I_HB_248.html	KY	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_248.html	KY	125-Professional liability insurance / insurers	
2015/I_HB_248.html	US	080-Group insurance (all lines)	
2015/I_HB_248.html	US	065-Health service corporations	
2015/I_HB_248.html	US	060-Health insurance / insurers	
2015/I_HB_248.html	US	003-Statutory repeals	Health
2015/I_HB_248.html	OH	840-Government agencies	
2015/I_HB_248.html	OH	800-Legal procedure / proceedings	
2015/I_HB_248.html	OH	320-Mandated health benefits	
2015/I_HB_248.html	OH	300-The policy	
2015/I_HB_248.html	OH	080-Group insurance (all lines)	
2015/I_HB_248.html	OH	065-Health service corporations	
2015/I_HB_248.html	OH	060-Health insurance / insurers	Health
2015/I_HB_248.html	LA	300-The policy	Personal P&C
2015/I_HB_248.html	LA	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_248.html	LA	840-Government agencies	
2015/I_HB_248.html	MO	840-Government agencies	
2015/I_HB_248.html	KY	800-Legal procedure / proceedings	
2015/I_HB_248.html	MO	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_248.html	MO	300-The policy	
2015/I_HB_2480.html	MA	580-Fees and taxes	Health
2015/I_HB_2480.html	MA	010-All/unspecified lines	Commercial P&C
2015/I_HB_2484.html	IL	065-Health service corporations	
2015/I_HB_2484.html	IL	060-Health insurance / insurers	
2015/I_HB_2484.html	IL	001-Technical corrections	Health
2015/I_HB_2484.html	IL	080-Group insurance (all lines)	
2015/I_HB_2486.html	US	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_2486.html	US	580-Fees and taxes	Life
2015/I_HB_2486.html	US	360-Filing and reporting requirements	Health
2015/I_HB_2486.html	US	010-All/unspecified lines	Commercial P&C
2015/I_HB_2488.html	US	065-Health service corporations	
2015/I_HB_2488.html	US	080-Group insurance (all lines)	
2015/I_HB_2488.html	US	300-The policy	
2015/I_HB_2488.html	US	960-Federal Law citations	
2015/I_HB_2488.html	US	060-Health insurance / insurers	Health
2015/I_HB_2488.html	US	840-Government agencies	
2015/I_HB_249.html	AL	010-All/unspecified lines	Commercial P&C
2015/I_HB_249.html	AL	700-Trade practices	Health
2015/I_HB_249.html	AL	800-Legal procedure / proceedings	Life
2015/I_HB_2491.html	TX	800-Legal procedure / proceedings	
2015/I_HB_2491.html	TX	720-Information practices	
2015/I_HB_2491.html	TX	700-Trade practices	
2015/I_HB_2491.html	TX	840-Government agencies	
2015/I_HB_2491.html	TX	580-Fees and taxes	
2015/I_HB_2491.html	TX	400-Insurance representatives	Personal P&C
2015/I_HB_2491.html	TX	200-Title insurance / insurers	Commercial P&C
2015/I_HB_2491.html	TX	560-Finance and investments	
2015/I_HB_2491.html	TX	450-Other representatives	
2015/I_HB_2492.html	AZ	080-Group insurance (all lines)	
2015/I_HB_2492.html	AZ	840-Government agencies	
2015/I_HB_2492.html	AZ	300-The policy	
2015/I_HB_2492.html	AZ	060-Health insurance / insurers	Health
2015/I_HB_2492.html	AZ	065-Health service corporations	
2015/I_HB_2492.html	AZ	960-Federal Law citations	
2015/I_HB_2493.html	WV	320-Mandated health benefits	
2015/I_HB_2493.html	WV	840-Government agencies	
2015/I_HB_2493.html	WV	960-Federal Law citations	
2015/I_HB_2493.html	WV	060-Health insurance / insurers	Health
2015/I_HB_2493.html	WV	065-Health service corporations	
2015/I_HB_2493.html	WV	300-The policy	
2015/I_HB_2493.html	WV	080-Group insurance (all lines)	
2015/I_HB_2495.html	AZ	080-Group insurance (all lines)	
2015/I_HB_2495.html	AZ	065-Health service corporations	
2015/I_HB_2495.html	AZ	060-Health insurance / insurers	Health
2015/I_HB_2495.html	AZ	960-Federal Law citations	
2015/I_HB_2495.html	AZ	300-The policy	
2015/I_HB_2495.html	AZ	840-Government agencies	
2015/I_HB_2496.html	IL	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_2496.html	IL	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_25.html	MA	010-All/unspecified lines	Commercial P&C
2015/I_HB_25.html	MA	350-Noninsurance contracts	Health
2015/I_HB_25.html	MA	580-Fees and taxes	Life
2015/I_HB_25.html	MA	720-Information practices	Personal P&C
2015/I_HB_25.html	MA	830-Abandoned property	
2015/I_HB_25.html	MA	840-Government agencies	
2015/I_HB_25.html	US	065-Health service corporations	Life
2015/I_HB_25.html	US	300-The policy	
2015/I_HB_25.html	US	580-Fees and taxes	
2015/I_HB_25.html	US	840-Government agencies	
2015/I_HB_25.html	US	960-Federal Law citations	
2015/I_HB_25.html	US	010-All/unspecified lines	Commercial P&C
2015/I_HB_25.html	US	060-Health insurance / insurers	Health
2015/I_HB_25.html	US	080-Group insurance (all lines)	Personal P&C
2015/I_HB_250.html	OH	060-Health insurance / insurers	Health
2015/I_HB_250.html	OH	840-Government agencies	
2015/I_HB_250.html	TX	840-Government agencies	
2015/I_HB_250.html	TX	003-Statutory repeals	Commercial P&C
2015/I_HB_250.html	TX	580-Fees and taxes	Personal P&C
2015/I_HB_250.html	TX	004-Duedates	Health
2015/I_HB_250.html	TX	010-All/unspecified lines	Life
2015/I_HB_250.html	TX	800-Legal procedure / proceedings	
2015/I_HB_250.html	NM	300-The policy	
2015/I_HB_250.html	NM	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_250.html	OH	080-Group insurance (all lines)	
2015/I_HB_250.html	OH	300-The policy	
2015/I_HB_250.html	OH	320-Mandated health benefits	
2015/I_HB_250.html	OH	350-Noninsurance contracts	
2015/I_HB_250.html	OH	065-Health service corporations	
2015/I_HB_2503.html	MA	960-Federal Law citations	
2015/I_HB_2503.html	MA	840-Government agencies	
2015/I_HB_2503.html	MA	720-Information practices	
2015/I_HB_2503.html	MA	580-Fees and taxes	Life
2015/I_HB_2503.html	MA	560-Finance and investments	Health
2015/I_HB_2503.html	MA	010-All/unspecified lines	Commercial P&C
2015/I_HB_2503.html	IL	840-Government agencies	
2015/I_HB_2503.html	IL	720-Information practices	
2015/I_HB_2503.html	IL	360-Filing and reporting requirements	Personal P&C
2015/I_HB_2503.html	IL	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_2503.html	MA	620-Financial institutions	Personal P&C
2015/I_HB_2504.html	AZ	010-All/unspecified lines	Commercial P&C
2015/I_HB_2504.html	AZ	580-Fees and taxes	Health
2015/I_HB_2504.html	AZ	720-Information practices	Life
2015/I_HB_2504.html	AZ	960-Federal Law citations	
2015/I_HB_2504.html	AZ	840-Government agencies	Personal P&C
2015/I_HB_2505.html	US	065-Health service corporations	
2015/I_HB_2505.html	US	080-Group insurance (all lines)	
2015/I_HB_2505.html	US	300-The policy	
2015/I_HB_2505.html	US	840-Government agencies	
2015/I_HB_2505.html	US	960-Federal Law citations	
2015/I_HB_2505.html	US	060-Health insurance / insurers	Health
2015/I_HB_2505.html	TX	320-Mandated health benefits	
2015/I_HB_2505.html	TX	300-The policy	
2015/I_HB_2505.html	TX	080-Group insurance (all lines)	
2015/I_HB_2505.html	TX	065-Health service corporations	
2015/I_HB_2505.html	TX	060-Health insurance / insurers	Health
2015/I_HB_2506.html	US	060-Health insurance / insurers	Health
2015/I_HB_2506.html	US	065-Health service corporations	
2015/I_HB_2506.html	US	080-Group insurance (all lines)	
2015/I_HB_2506.html	US	300-The policy	
2015/I_HB_2506.html	US	840-Government agencies	
2015/I_HB_2507.html	US	060-Health insurance / insurers	Health
2015/I_HB_2507.html	US	065-Health service corporations	
2015/I_HB_2507.html	US	840-Government agencies	
2015/I_HB_2507.html	WV	840-Government agencies	
2015/I_HB_2507.html	WV	560-Finance and investments	
2015/I_HB_2507.html	OR	840-Government agencies	Life
2015/I_HB_2507.html	WV	080-Group insurance (all lines)	
2015/I_HB_2507.html	OR	010-All/unspecified lines	Commercial P&C
2015/I_HB_2507.html	US	760-Premium rates / rating organizations	
2015/I_HB_2507.html	US	300-The policy	
2015/I_HB_2507.html	US	080-Group insurance (all lines)	
2015/I_HB_2507.html	WV	040-Annuities	Life
2015/I_HB_2507.html	OR	580-Fees and taxes	Health
2015/I_HB_2508.html	IL	065-Health service corporations	
2015/I_HB_2508.html	IL	060-Health insurance / insurers	Health
2015/I_HB_2508.html	IL	300-The policy	
2015/I_HB_2508.html	IL	080-Group insurance (all lines)	
2015/I_HB_2508.html	IL	840-Government agencies	
2015/I_HB_2508.html	IL	720-Information practices	
2015/I_HB_2509.html	IL	840-Government agencies	
2015/I_HB_2509.html	IL	800-Legal procedure / proceedings	
2015/I_HB_2509.html	IL	580-Fees and taxes	
2015/I_HB_2509.html	IL	300-The policy	
2015/I_HB_2509.html	IL	125-Professional liability insurance / insurers	
2015/I_HB_2509.html	IL	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_2509.html	WV	960-Federal Law citations	
2015/I_HB_2509.html	WV	840-Government agencies	
2015/I_HB_2509.html	WV	800-Legal procedure / proceedings	
2015/I_HB_2509.html	WV	080-Group insurance (all lines)	
2015/I_HB_2509.html	WV	060-Health insurance / insurers	Health
2015/I_HB_2509.html	WV	065-Health service corporations	
2015/I_HB_251.html	HI	800-Legal procedure / proceedings	
2015/I_HB_251.html	MS	300-The policy	Personal P&C
2015/I_HB_251.html	MS	700-Trade practices	
2015/I_HB_251.html	KY	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_251.html	HI	120-Casualty and liability insurance / insurers	
2015/I_HB_251.html	KY	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_251.html	HI	720-Information practices	
2015/I_HB_251.html	MS	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_251.html	HI	060-Health insurance / insurers	Health
2015/I_HB_251.html	HI	065-Health service corporations	Commercial P&C
2015/I_HB_251.html	HI	080-Group insurance (all lines)	
2015/I_HB_251.html	HI	840-Government agencies	
2015/I_HB_2510.html	TX	080-Group insurance (all lines)	
2015/I_HB_2510.html	TX	300-The policy	
2015/I_HB_2510.html	TX	840-Government agencies	
2015/I_HB_2510.html	TX	060-Health insurance / insurers	Health
2015/I_HB_2510.html	TX	065-Health service corporations	
2015/I_HB_2511.html	WV	065-Health service corporations	
2015/I_HB_2511.html	WV	720-Information practices	
2015/I_HB_2511.html	WV	060-Health insurance / insurers	Health
2015/I_HB_2511.html	WV	840-Government agencies	
2015/I_HB_2511.html	WV	080-Group insurance (all lines)	
